"TOA5","CR200Series_st1","CR200X","No_SN","CR200X.Std.02","Otemma_Septembre2018_5min_upstream_s1109.cr2","8094","Turb"
"TIMESTAMP","RECORD","TurbNTU","TurbNTUSD"
"TS","RN","NTU","NTU"
"","","Smp","Smp"
"2019-07-10 02:15:00",415,997.2285,129.1204
"2019-07-10 02:20:00",416,985.6413,133.7424
"2019-07-10 02:25:00",417,989.381,132.9626
"2019-07-10 02:30:00",418,983.7949,130.8293
"2019-07-10 02:35:00",419,984.8043,128.1474
"2019-07-10 02:40:00",420,994.7487,132.7931
"2019-07-10 02:45:00",421,990.7637,128.8578
"2019-07-10 02:50:00",422,989.0412,129.7841
"2019-07-10 02:55:00",423,978.9014,130.1138
"2019-07-10 03:00:00",424,992.538,130.335
"2019-07-10 03:05:00",425,986.1207,128.7031
"2019-07-10 03:10:00",426,996.8959,131.43
"2019-07-10 03:15:00",427,991.1637,130.1931
"2019-07-10 03:20:00",428,985.2186,130.4383
"2019-07-10 03:25:00",429,983.2822,129.6997
"2019-07-10 03:30:00",430,985.5104,130.4892
"2019-07-10 03:35:00",431,1000.69,135.8967
"2019-07-10 03:40:00",432,989.4899,129.8929
"2019-07-10 03:45:00",433,991.316,129.9988
"2019-07-10 03:50:00",434,995.1085,129.2638
"2019-07-10 03:55:00",435,1003.047,130.5346
"2019-07-10 04:00:00",436,1001.359,128.5118
"2019-07-10 04:05:00",437,987.3983,123.2276
"2019-07-10 04:10:00",438,1002.883,128.1646
"2019-07-10 04:15:00",439,1000.366,123.8015
"2019-07-10 04:20:00",440,1002.707,126.0222
"2019-07-10 04:25:00",441,1003.775,122.4542
"2019-07-10 04:30:00",442,1001.44,124.0951
"2019-07-10 04:35:00",443,999.2739,122.8759
"2019-07-10 04:40:00",444,998.7742,124.5989
"2019-07-10 04:45:00",445,998.7327,124.6255
"2019-07-10 04:50:00",446,1001.061,125.2942
"2019-07-10 04:55:00",447,1006.72,125.8167
"2019-07-10 05:00:00",448,996.0949,119.6729
"2019-07-10 05:05:00",449,1002.273,120.2145
"2019-07-10 05:10:00",450,998.5723,122.9045
"2019-07-10 05:15:00",451,1005.86,127.0266
"2019-07-10 05:20:00",452,1001.479,124.2407
"2019-07-10 05:25:00",453,1003.929,125.47
"2019-07-10 05:30:00",454,1005.698,123.3833
"2019-07-10 05:35:00",455,1008.907,123.612
"2019-07-10 05:40:00",456,1003.403,122.3363
"2019-07-10 05:45:00",457,1003.735,123.1919
"2019-07-10 05:50:00",458,996.187,121.1277
"2019-07-10 05:55:00",459,1006.493,124.0293
"2019-07-10 06:00:00",460,1003.763,124.509
"2019-07-10 06:05:00",461,1005.677,122.0125
"2019-07-10 06:10:00",462,1013.194,124.4347
"2019-07-10 06:15:00",463,1004.887,118.374
"2019-07-10 06:20:00",464,1006.05,119.6491
"2019-07-10 06:25:00",465,1009.803,121.9023
"2019-07-10 06:30:00",466,1005.635,122.9907
"2019-07-10 06:35:00",467,997.1234,116.3357
"2019-07-10 06:40:00",468,1010.536,123.6408
"2019-07-10 06:45:00",469,1000.297,118.3429
"2019-07-10 06:50:00",470,1011.797,125.0414
"2019-07-10 06:55:00",471,1012.339,124.4106
"2019-07-10 07:00:00",472,1008.709,122.6439
"2019-07-10 07:05:00",473,1008.923,123.623
"2019-07-10 07:10:00",474,1005.89,121.8251
"2019-07-10 07:15:00",475,1004.549,120.9264
"2019-07-10 07:20:00",476,998.7567,116.9643
"2019-07-10 07:25:00",477,1009.443,123.8848
"2019-07-10 07:30:00",478,1007.011,121.9308
"2019-07-10 07:35:00",479,1001.029,117.8701
"2019-07-10 07:40:00",480,1007.64,122.2659
"2019-07-10 07:45:00",481,1006.787,123.6612
"2019-07-10 07:50:00",482,1002.383,120.2168
"2019-07-10 07:55:00",483,1010.219,123.2614
"2019-07-10 08:00:00",484,1006.729,124.0716
"2019-07-10 08:05:00",485,1000.252,118.9255
"2019-07-10 08:10:00",486,1003.039,125.207
"2019-07-10 08:15:00",487,997.9842,124.0548
"2019-07-10 08:20:00",488,993.931,123.6702
"2019-07-10 08:25:00",489,994.3237,128.367
"2019-07-10 08:30:00",490,985.9377,130.0803
"2019-07-10 08:35:00",491,991.9811,131.2387
"2019-07-10 08:40:00",492,983.805,132.9695
"2019-07-10 08:45:00",493,981.1691,125.4072
"2019-07-10 08:50:00",494,979.826,126.1225
"2019-07-10 08:55:00",495,972.8323,128.7578
"2019-07-10 09:00:00",496,972.1515,131.8026
"2019-07-10 09:05:00",497,973.0537,131.7771
"2019-07-10 09:10:00",498,962.3065,127.8787
"2019-07-10 09:15:00",499,968.1898,129.3092
"2019-07-10 09:20:00",500,959.3389,129.7511
"2019-07-10 09:25:00",501,953.8846,128.0784
"2019-07-10 09:30:00",502,949.5215,128.5351
"2019-07-10 09:35:00",503,946.46,131.6219
"2019-07-10 09:40:00",504,948.171,125.8307
"2019-07-10 09:45:00",505,939.6223,131.7318
"2019-07-10 09:50:00",506,919.6385,129.7555
"2019-07-10 09:55:00",507,916.9105,132.7687
"2019-07-10 10:00:00",508,914.7635,126.8353
"2019-07-10 10:05:00",509,906.0133,130.3125
"2019-07-10 10:10:00",510,904.3182,129.126
"2019-07-10 10:15:00",511,894.8049,126.7031
"2019-07-10 10:20:00",512,893.6955,126.2087
"2019-07-10 10:25:00",513,893.3539,127.228
"2019-07-10 10:30:00",514,888.8293,126.1675
"2019-07-10 10:35:00",515,887.1439,128.6114
"2019-07-10 10:40:00",516,880.4874,124.5469
